"","LN.me","LN.sd","SP.me","SP.sd"
"1145",73.2926714089552,3.00683169302416,1.13263581841885,0.148842046479989
"1145.5",73.2495457777726,2.99610098083037,1.13234212461339,0.1492311059362
"1146",73.2495457777726,2.98821779186418,1.13234212461339,0.149212163388615
"1146.5",73.2495457777726,2.97362412604848,1.13234212461339,0.149228523766044
"1147",73.2481060342048,2.99364355516304,1.13234212461339,0.14926731460631
"1147.5",73.2048467801769,3.01340019052249,1.13234212461339,0.14913178998911
"1148",73.2048467801769,3.00826900633027,1.12677566112601,0.14891665203522
"1148.5",73.2048467801769,3.00514894366446,1.12677566112601,0.149141243875676
"1149",73.2048467801769,2.99154276967758,1.12677566112601,0.149228481681351
"1149.5",73.1903981556254,3.00851266367298,1.12677566112601,0.149084289758221
"1150",73.06991278624,3.08971482218837,1.13234212461339,0.149223776750677
"1150.5",73.06991278624,3.13676773060435,1.13263581841885,0.149441926356026
"1151",73.0655389949654,3.13501041763048,1.13263581841885,0.149369398133985
"1151.5",73.0655389949654,3.14080646560332,1.13263581841885,0.149623299556612
"1152",73.0655389949654,3.14136893240231,1.13234212461339,0.149568246104254
"1152.5",73.0655389949654,3.15665127949605,1.12307400823373,0.148448085357355
"1153",72.9498826769145,3.1789731216241,1.12273516013893,0.148506623740431
"1153.5",72.9498826769145,3.17900851949595,1.12231083396336,0.149350166137714
"1154",73.0655389949654,3.19119067106222,1.12198943668653,0.14997948834991
"1154.5",73.06991278624,3.1954497054079,1.12198943668653,0.150042083418804
"1155",73.0655389949654,3.18775218060169,1.12231083396336,0.150256309000311
"1155.5",72.9498826769145,3.18395400300943,1.12273516013893,0.150261588271393
"1156",73.0655389949654,3.17183529703557,1.12231083396336,0.150440852528584
"1156.5",73.0655389949654,3.1525009200101,1.12198943668653,0.150897452430815
"1157",73.0655389949654,3.15178014400762,1.12231083396336,0.150677555156248
"1157.5",73.0655389949654,3.15120718803517,1.12273516013893,0.151636989243493
"1158",73.0655389949654,3.16401572624799,1.12307400823373,0.153622994714061
"1158.5",73.0655389949654,3.17723988257452,1.13234212461339,0.153577538066968
"1159",73.0655389949654,3.20777997645252,1.13234212461339,0.153373847079256
"1159.5",73.0655389949654,3.2964131093986,1.13263581841885,0.153097593976907
"1160",73.0655389949654,3.37981309387754,1.1336951678124,0.152833612952003
"1160.5",72.9498826769145,3.4522807271052,1.13827270945208,0.152785432845802
"1161",72.9425313644451,3.49621079144206,1.13936838325412,0.152686930162395
"1161.5",72.9498826769145,3.49661991708957,1.13936838325412,0.152253574445293
"1162",73.0655389949654,3.45108891395327,1.13827270945208,0.152719798599728
"1162.5",73.06991278624,3.43309758934907,1.1336951678124,0.153454679239718
"1163",73.06991278624,3.38433603700146,1.13263581841885,0.153546779474717
"1163.5",73.06991278624,3.32923542656603,1.13234212461339,0.153588694140529
"1164",73.06991278624,3.33021802066126,1.1287992488591,0.153999741920236
"1164.5",73.1903981556254,3.33271891670297,1.12273516013893,0.154506819372427
"1165",73.2481060342048,3.33326457790738,1.12231083396336,0.155228319376432
"1165.5",73.2481060342048,3.30201861985182,1.12198943668653,0.154242313693657
"1166",73.2481060342048,3.25464531977141,1.1200934155521,0.153496151116549
"1166.5",73.1903981556254,3.23727548123366,1.1200934155521,0.153639481932722
"1167",73.1903981556254,3.22725931814225,1.11458531529498,0.153760710374107
"1167.5",73.06991278624,3.22659768925546,1.11458531529498,0.153422284372191
"1168",73.06991278624,3.23474188259423,1.10784112140365,0.153700531948822
"1168.5",73.0655389949654,3.22625665708563,1.10784112140365,0.154084324102638
"1169",72.9498826769145,3.22453787634056,1.10784112140365,0.154203043066063
"1169.5",72.9425313644451,3.27053400830798,1.10784112140365,0.154113708448835
"1170",72.8702895733093,3.31345679519999,1.10784112140365,0.153859481503439
"1170.5",72.8702895733093,3.31162407283949,1.11458531529498,0.15465826421545
"1171",72.8702895733093,3.32343081481653,1.1200934155521,0.155358421704562
"1171.5",72.9425313644451,3.3275136295317,1.12198943668653,0.154994479604325
"1172",72.9498826769145,3.25747802193461,1.12011832083224,0.155031377784369
"1172.5",72.9498826769145,3.26094674783356,1.12198943668653,0.154883021822429
"1173",72.9425313644451,3.25986148283617,1.12198943668653,0.155137731028412
"1173.5",72.9498826769145,3.25861379422955,1.12011832083224,0.155050667066125
"1174",72.9425313644451,3.25777961753903,1.12011832083224,0.155042632285481
"1174.5",72.8702895733093,3.25615221694461,1.12198943668653,0.155010017214371
"1175",72.8702895733093,3.25633030156259,1.12231083396336,0.154983879148712
"1175.5",72.8702895733093,3.25968896085159,1.12231083396336,0.155002428796911
"1176",72.8702895733093,3.25933961888767,1.12273516013893,0.154842388449517
"1176.5",72.8702895733093,3.25861382847509,1.1247630514001,0.154348703232834
"1177",72.8702895733093,3.24532771781064,1.1287992488591,0.156029954374898
"1177.5",72.9425313644451,3.16021522434713,1.13102430766443,0.158414791159763
"1178",72.9498826769145,3.07538445388263,1.13102430766443,0.159163564009686
"1178.5",72.9513524900082,3.07602769144476,1.13102430766443,0.159272592482346
"1179",72.9513524900082,3.06564726083007,1.13102430766443,0.159949701162988
"1179.5",72.9513524900082,3.05460946098514,1.13102430766443,0.160485944773801
"1180",72.9513524900082,3.05673538446218,1.13102430766443,0.160500691253275
"1180.5",72.9909809457749,3.05677643323627,1.13102430766443,0.160059453832759
"1181",72.9513524900082,3.04946318340941,1.1287992488591,0.16055883728017
"1181.5",72.9425313644451,3.0550196934848,1.1287992488591,0.1608043667783
"1182",72.9425313644451,3.06380360852954,1.1287992488591,0.161028771018133
"1182.5",72.8702895733093,3.08129952745462,1.1247630514001,0.161351096980737
"1183",72.7500704749987,3.11835288651827,1.12231083396336,0.161410151031759
"1183.5",72.7500704749987,3.13167254793577,1.12198943668653,0.161538636928528
"1184",72.5987505362916,3.14729711116808,1.12231083396336,0.161265691881163
"1184.5",72.5942315228141,3.1885742066065,1.1247630514001,0.161136891312327
"1185",72.5504745931917,3.22333347086172,1.1287992488591,0.161069504069643
"1185.5",72.5504745931917,3.24131665189549,1.13102430766443,0.161130654336361
"1186",72.5942315228141,3.24536251619014,1.13102430766443,0.160597325735158
"1186.5",72.5987505362916,3.26543200355751,1.1287992488591,0.160821369875489
"1187",72.5987505362916,3.27495992682394,1.1247630514001,0.160863537423977
"1187.5",72.5987505362916,3.28421147946442,1.12231083396336,0.160966017804247
"1188",72.5987505362916,3.31188375305361,1.1247630514001,0.160430040153846
"1188.5",72.5987505362916,3.31293287045387,1.1287992488591,0.159807828722842
"1189",72.5987505362916,3.3076666146166,1.1287992488591,0.159793735344963
"1189.5",72.5942315228141,3.30801872233058,1.1287992488591,0.160432384506519
"1190",72.5942315228141,3.31756916812433,1.1287992488591,0.162355963508073
"1190.5",72.5942315228141,3.34212391491915,1.1287992488591,0.163199429708641
"1191",72.5504745931917,3.39194800383755,1.1287992488591,0.163597291270244
"1191.5",72.5504745931917,3.39589937740604,1.1287992488591,0.204360041527619
"1192",72.5504745931917,3.36835279818314,1.1287992488591,0.232352694155025
"1192.5",72.5504745931917,3.34590090217082,1.1287992488591,0.242211620115956
"1193",72.5504745931917,3.35049063696754,1.1287992488591,0.239138095529151
"1193.5",72.5353551719705,3.36291436539053,1.1287992488591,0.237792258761687
"1194",72.49597036059,3.30519298599383,1.1287992488591,0.238107268084727
"1194.5",72.4762375619625,3.2838196565012,1.12996662065299,0.237968751406279
"1195",72.4686408315416,3.28718094031385,1.13102430766443,0.237787517125035
"1195.5",72.2958792274065,3.28810031732562,1.13169146559861,0.237709410023619
"1196",72.2866479481694,3.28439098931482,1.13169146559861,0.237873436090729
"1196.5",72.2866479481694,3.31716256397924,1.13102430766443,0.237710020568717
"1197",72.2958792274065,3.39317701911029,1.12996662065299,0.237505192784096
"1197.5",72.2958792274065,3.39278032331793,1.1287992488591,0.237590619778486
"1198",72.2958792274065,3.35228027889031,1.12996662065299,0.237454847186876
"1198.5",72.2866479481694,3.34343053024535,1.13102430766443,0.237431129401806
"1199",72.2866479481694,3.37145798127403,1.12996662065299,0.237653795164229
"1199.5",72.2866479481694,3.42745161256692,1.1287992488591,0.237766525981217
"1200",72.2866479481694,3.48848857979119,1.12737142843416,0.237756485464886
"1200.5",72.2958792274065,3.51962927902544,1.1247630514001,0.237922193850822
"1201",72.2620022869822,3.51928294068592,1.1247630514001,0.238010870333677
"1201.5",72.2620022869822,3.5238903143805,1.1247630514001,0.238466957648309
"1202",72.2620022869822,3.52798278906062,1.12198943668653,0.238554422445864
"1202.5",72.2620022869822,3.53557299778355,1.12198943668653,0.23842638380146
"1203",72.2620022869822,3.55066021490132,1.12198943668653,0.238652277881382
"1203.5",72.2620022869822,3.56780009877825,1.12198943668653,0.238763809099655
"1204",72.2958792274065,3.5562141886964,1.12198943668653,0.238851189546043
"1204.5",72.4397367191931,3.53644851124271,1.12011832083224,0.239100629759379
"1205",72.4762375619625,3.49863335049073,1.11138286518083,0.23918801906756
"1205.5",72.4762375619625,3.49774445424552,1.12011832083224,0.238979901845853
"1206",72.4762375619625,3.4983631815275,1.12011832083224,0.238968574220306
"1206.5",72.4762375619625,3.5039854792769,1.11138286518083,0.239770636335618
"1207",72.4762375619625,3.51700686814484,1.10785066586055,0.240251637128052
"1207.5",72.49597036059,3.50071415477086,1.10770793715233,0.240477456775201
"1208",72.5353551719705,3.49665659071285,1.10770793715233,0.240499495149951
"1208.5",72.5504745931917,3.5092973170422,1.10785066586055,0.240324482371683
"1209",72.5504745931917,3.50548392902964,1.10785066586055,0.240675497188019
"1209.5",72.5504745931917,3.50297125730978,1.10785066586055,0.240452023020766
"1210",72.5942315228141,3.49664373359709,1.10785066586055,0.240492577597576
"1210.5",72.7500704749987,3.44562964199166,1.10770793715233,0.240742170449271
"1211",72.7500704749987,3.41348112248466,1.10763692329761,0.240830103153575
"1211.5",72.5942315228141,3.41755306616269,1.10763692329761,0.240838640574261
"1212",72.5504745931917,3.40716967630555,1.10763692329761,0.240717162102639
"1212.5",72.49597036059,3.40955052238341,1.10763692329761,0.241021007781016
"1213",72.49597036059,3.39711379622738,1.10558202697972,0.241580100414942
"1213.5",72.49597036059,3.38200530880461,1.10558202697972,0.241613144839149
"1214",72.4762375619625,3.41971683774201,1.10763692329761,0.24101736977345
"1214.5",72.4397367191931,3.44826394870826,1.10763692329761,0.24082773346341
"1215",72.4397367191931,3.4422541643549,1.10763692329761,0.241053560792469
"1215.5",72.4762375619625,3.47988483873135,1.10558202697972,0.241277202959208
"1216",72.4762375619625,3.50751504932422,1.10434540756209,0.24167527358039
"1216.5",72.4397367191931,3.50500262424184,1.10434540756209,0.242028303613566
"1217",72.4397367191931,3.50687907177556,1.10434540756209,0.241989900239099
"1217.5",72.4397367191931,3.50987637577965,1.10128156846983,0.242408345219317
"1218",72.4762375619625,3.52420712332384,1.10015643248536,0.24191882867179
"1218.5",72.49597036059,3.53143630873378,1.0989397005839,0.240705870141802
"1219",72.5942315228141,3.51786029100703,1.0989397005839,0.240717341410602
"1219.5",72.658869179007,3.49771200081752,1.10015643248536,0.240640300936178
"1220",72.658869179007,3.42584342463368,1.10015643248536,0.240640982742476
"1220.5",72.7500704749987,3.36447991945496,1.10015643248536,0.240686918076312
"1221",72.7932270971912,3.31402110172165,1.0989397005839,0.240708724470821
"1221.5",72.8154989336664,3.27546450929118,1.09026528924369,0.240765004174342
"1222",72.8154989336664,3.27877078996377,1.08906851040415,0.240889608984857
"1222.5",72.8154989336664,3.26870350117602,1.08906851040415,0.240791933887941
"1223",72.8154989336664,3.27243508034497,1.08906851040415,0.240603439952599
"1223.5",72.7932270971912,3.27226288554065,1.09026528924369,0.240352865844076
"1224",72.7500704749987,3.2844623415396,1.09194988909675,0.24019726288759
"1224.5",72.658869179007,3.29737303620492,1.09194988909675,0.24063126465132
"1225",72.5942315228141,3.36276333425652,1.0989397005839,0.240308349212963
"1225.5",72.49597036059,3.3690416437622,1.10015643248536,0.239870978922862
"1226",72.49597036059,3.36468415671054,1.10015643248536,0.239870944747695
"1226.5",72.4762375619625,3.36330672497242,1.10015643248536,0.240091491679156
"1227",72.4397367191931,3.37120320723313,1.10015643248536,0.240010633205051
"1227.5",72.3189316164533,3.38063194429466,1.10015643248536,0.239976090993558
"1228",72.3189316164533,3.39385024021929,1.0989397005839,0.240101458228761
"1228.5",72.3189316164533,3.41801671415494,1.10015643248536,0.240344893319688
"1229",72.3189316164533,3.45795237888499,1.10128156846983,0.240758266798289
"1229.5",72.3189316164533,3.495372921161,1.10128156846983,0.240624509185365
"1230",72.3189316164533,3.49543960205615,1.10128156846983,0.240642545426205
"1230.5",72.3189316164533,3.47963209062402,1.10128156846983,0.24074332349161
"1231",72.2958792274065,3.49150382668985,1.10128156846983,0.240559734721284
"1231.5",72.1924597851919,3.5002856550707,1.10128156846983,0.240506901715745
"1232",72.1334728173344,3.51597920969253,1.10128156846983,0.240771396372866
"1232.5",72.0210422851856,3.51175146877696,1.10128156846983,0.240767100015008
"1233",72.0210422851856,3.51120615878754,1.10015643248536,0.240928053900159
"1233.5",72.0194745644116,3.52295776935617,1.10128156846983,0.240673942325606
"1234",72.0084957463721,3.52264952668859,1.10558202697972,0.240846700463854
"1234.5",71.8173865968866,3.53509595779788,1.10558202697972,0.241219442919566
"1235",71.8173865968866,3.57494335905017,1.10558202697972,0.241240756532087
"1235.5",71.8173865968866,3.57795677000928,1.10558202697972,0.241323866838739
"1236",72.0084957463721,3.59290538188425,1.10558202697972,0.242522201772658
"1236.5",72.0084957463721,3.60476041881551,1.10558202697972,0.243050276508688
"1237",72.0084957463721,3.60408838611847,1.10015643248536,0.243664419272115
"1237.5",71.8173865968866,3.60547786656689,1.0989397005839,0.242895622289097
"1238",71.8173865968866,3.60120184937187,1.0989397005839,0.241960103045684
"1238.5",71.8173865968866,3.59984203706652,1.0989397005839,0.242489727136491
"1239",71.7232749165762,3.59819834374999,1.10015643248536,0.24234574435783
"1239.5",71.7232749165762,3.60394669690861,1.10015643248536,0.241905298181889
"1240",71.7232749165762,3.60442149421627,1.10015643248536,0.241602360946448
"1240.5",71.7232749165762,3.60564201197039,1.0989397005839,0.241744625188891
"1241",71.7232749165762,3.61969302720244,1.09864915534337,0.24208979433096
"1241.5",71.8173865968866,3.61870511721406,1.09864915534337,0.242413941724791
"1242",71.8173865968866,3.64687817926093,1.09864915534337,0.24233184711143
"1242.5",71.8173865968866,3.69780644608308,1.0989397005839,0.242094567326729
"1243",71.8173865968866,3.72816578575925,1.10015643248536,0.241901915532427
"1243.5",71.8173865968866,3.73333113888977,1.10015643248536,0.241832541017557
"1244",71.8173865968866,3.74404527909734,1.10558202697972,0.241767163188486
"1244.5",71.822155573981,3.73734174936865,1.10015643248536,0.242419933234496
"1245",71.8570799868324,3.703082765706,1.0989397005839,0.242828196634395
"1245.5",71.8570799868324,3.67893520864834,1.0989397005839,0.242785981117172
"1246",71.8570799868324,3.66886535988846,1.0989397005839,0.242845808850701
"1246.5",71.8570799868324,3.66464290706842,1.0989397005839,0.242776453822976
"1247",71.8570799868324,3.64245604820631,1.10015643248536,0.242618487530562
"1247.5",71.822155573981,3.62839850055243,1.10770793715233,0.242453628062397
"1248",71.8173865968866,3.60679702963667,1.10785066586055,0.242431986626857
"1248.5",71.8173865968866,3.57429232396819,1.10785066586055,0.242483071139457
"1249",71.8173865968866,3.56037909473122,1.10785066586055,0.242448718949602
"1249.5",71.7712050284652,3.55507268829678,1.10785066586055,0.242574350800588
"1250",71.7712050284652,3.55741572631187,1.0989397005839,0.24218696884619
"1250.5",71.7712050284652,3.55396718008408,1.09864915534337,0.240132980633796
"1251",71.8173865968866,3.53634870913633,1.09194988909675,0.239339609501824
"1251.5",71.822155573981,3.54369368834208,1.09194988909675,0.255591449833949
"1252",71.822155573981,3.59459920748664,1.09194988909675,0.253957485684153
"1252.5",71.822155573981,3.61747397122066,1.09194988909675,0.246045011883997
"1253",71.822155573981,3.61361177699297,1.09194988909675,0.236087929925713
"1253.5",71.8570799868324,3.61925566227302,1.09194988909675,0.234383728008481
"1254",72.0084957463721,3.60506191750687,1.09194988909675,0.233815382480594
"1254.5",72.0210422851856,3.58359102977054,1.09194988909675,0.233142341368812
"1255",72.0461026765203,3.55922768853753,1.09194988909675,0.232866805404633
"1255.5",72.1924597851919,3.55118164188986,1.09194988909675,0.232865716578544
"1256",72.1924597851919,3.54528143099139,1.09194988909675,0.232858965100597
"1256.5",72.1924597851919,3.54849641378186,1.08906851040415,0.232772625630032
"1257",72.0461026765203,3.54723668384183,1.08906851040415,0.232763033340448
"1257.5",72.0210422851856,3.52335493451448,1.09194988909675,0.23274923019341
"1258",72.0084957463721,3.52648158216633,1.09194988909675,0.233422188009616
"1258.5",71.8570799868324,3.5550412698995,1.09194988909675,0.234453980734622
"1259",71.8570799868324,3.57217687292212,1.09194988909675,0.235568196050255
"1259.5",71.822155573981,3.55110409012962,1.09864915534337,0.236508977570316
"1260",71.8173865968866,3.45569267839756,1.10785066586055,0.236692319336987
"1260.5",71.7712050284652,3.37341366722064,1.11025036430855,0.236346728280844
"1261",71.7232749165762,3.35838799665528,1.11138286518083,0.237363971721998
"1261.5",71.5704371014558,3.38175012004717,1.11138286518083,0.238601298221084
"1262",71.5704371014558,3.40171763848159,1.11138286518083,0.238225056287251
"1262.5",71.5704371014558,3.40651769215205,1.11186707760071,0.239683021551754
"1263",71.5704371014558,3.40719102607337,1.11403380111695,0.241735026778434
"1263.5",71.5704371014558,3.40171688302074,1.11607136269161,0.242087080223173
"1264",71.5704371014558,3.38745131114123,1.11641935788197,0.243233341431614
"1264.5",71.516964881709,3.38613004544676,1.11975539602499,0.244538033303413
"1265",71.479578813871,3.37733837614244,1.12268103319909,0.244791087744958
"1265.5",71.3142485888825,3.37871607351538,1.13574609620519,0.245055468656245
"1266",71.1086432413219,3.37770836009623,1.13574609620519,0.245215267765636
"1266.5",71.1086432413219,3.3746512920104,1.13693353824126,0.245020959335817
"1267",71.1086432413219,3.35680842044773,1.14509708534721,0.244126898135436
"1267.5",71.1086432413219,3.33421759311872,1.14644756029704,0.243494309240253
"1268",71.0483983776818,3.3315333472288,1.1557622075936,0.243219108158932
"1268.5",71.0450440529959,3.34430990945835,1.1557622075936,0.243734411892554
"1269",70.9895848008817,3.32839778658976,1.1557622075936,0.247718101511312
"1269.5",70.9609314639378,3.31650526205898,1.1605787122845,0.250200943362354
"1270",70.8644410868531,3.31202844968171,1.16179294762349,0.249932005016133
"1270.5",70.830431287018,3.30056693314747,1.16179294762349,0.249718229305147
"1271",70.7809742302666,3.2891806493885,1.16179294762349,0.249239352131556
"1271.5",70.7621702161705,3.28882298780955,1.16264977206311,0.249070893231431
"1272",70.7809742302666,3.29322276574011,1.16406124304993,0.248653570589906
"1272.5",70.7809742302666,3.2959490177748,1.16406124304993,0.248466180985202
"1273",70.8644410868531,3.30318332820841,1.16406124304993,0.248157801193449
"1273.5",70.8644410868531,3.33630091180809,1.16406124304993,0.247348372250124
"1274",70.9609314639378,3.37499772629171,1.16406124304993,0.247070937709316
"1274.5",70.9895848008817,3.35788509960056,1.16406124304993,0.247084693941475
"1275",70.9895848008817,3.32225734722523,1.16513469568878,0.246743953799105
"1275.5",70.9895848008817,3.32390876831585,1.16513469568878,0.246201575738481
"1276",70.9895848008817,3.27649056353738,1.16513469568878,0.245614812857224
"1276.5",70.9811632546681,3.23248736097874,1.16513469568878,0.245338281594806
"1277",70.9609314639378,3.23195563030015,1.16513469568878,0.245352621347482
"1277.5",70.9609314639378,3.23195862725209,1.16513469568878,0.245794399072138
"1278",70.9811632546681,3.23749171369283,1.16513469568878,0.245896316765087
"1278.5",70.9811632546681,3.21844051498322,1.17328433253529,0.245354550868689
"1279",70.9811632546681,3.19133611940496,1.17579235610886,0.244789652607453
"1279.5",70.9609314639378,3.19492492226452,1.17579235610886,0.244942171327134
"1280",70.9524931701903,3.19049429709333,1.17579235610886,0.245065387030826
"1280.5",70.9524931701903,3.18933772016403,1.17601682245885,0.244996389453346
"1281",70.7809742302666,3.15971667049269,1.17817933714493,0.2450325435208
"1281.5",70.7621702161705,3.11785921397677,1.19100595254849,0.244981362187229
"1282",70.695303251623,3.09794770791526,1.19239335690221,0.244629083260851
"1282.5",70.695303251623,3.08278986123289,1.19239335690221,0.244229223227562
"1283",70.695303251623,3.19903665476606,1.19911885402303,0.243747988724313
"1283.5",70.695303251623,3.51741069144516,1.20290948896414,0.243453361498803
"1284",70.695303251623,3.85003492861241,1.2239603129766,0.243534629606823
"1284.5",70.7621702161705,4.05017669643116,1.22968132654132,0.243308618305307
"1285",70.7809742302666,4.16358908817089,1.23845342465592,0.242345739029724
"1285.5",70.9524931701903,4.21131373883076,1.23975812675493,0.242616814225313
"1286",70.9609314639378,4.2781042347965,1.2404543916195,0.24282315405285
"1286.5",70.9609314639378,4.29764602516071,1.24074041952373,0.242655298766717
"1287",70.9609314639378,4.32532662883459,1.24810885253788,0.241528950364296
"1287.5",70.9811632546681,4.3598023808164,1.24810885253788,0.240906319818096
"1288",70.9895848008817,4.39433967772385,1.24810885253788,0.240367979665633
"1288.5",71.0450440529959,4.48094861984585,1.25098102746069,0.239662134227887
"1289",71.0483983776818,4.69066506799681,1.25098102746069,0.240196915350914
"1289.5",71.1086432413219,4.8620763657936,1.25098102746069,0.240739278769788
"1290",71.3142485888825,4.87153309514949,1.25184350370769,0.240180712333223
"1290.5",71.4371993109492,4.88038455978239,1.25642945973309,0.239506589336775
"1291",71.4453588894761,4.86525978732751,1.25184350370769,0.239571340844294
"1291.5",71.516964881709,4.85765357384086,1.25184350370769,0.239564879464327
"1292",71.7712050284652,4.85287521590243,1.25184350370769,0.239509388483275
"1292.5",71.822155573981,4.85569252116302,1.25098102746069,0.239525616621703
"1293",71.8570799868324,4.88345763362163,1.25184350370769,0.239092850422806
"1293.5",71.9519009026585,4.90868686793704,1.25642945973309,0.238343991047776
"1294",72.0461026765203,4.92542300278013,1.25642945973309,0.238165980489545
"1294.5",72.1085638647193,4.95107783648435,1.25642945973309,0.238527496089766
"1295",72.2835695420105,5.01674389513746,1.25642945973309,0.238506619976289
"1295.5",72.3081784186108,5.0577154699132,1.25642945973309,0.238473044615818
"1296",72.3081784186108,5.10942274328271,1.2583781086155,0.238458981556882
"1296.5",72.3081784186108,5.15526457503151,1.2583781086155,0.23801822015916
"1297",72.3081784186108,5.30992287284212,1.2583781086155,0.239575972605789
"1297.5",72.3404139971217,5.47100773440522,1.26782005989521,0.239376828095756
"1298",72.3572705983806,5.5269017013044,1.27009394126749,0.23808927877404
"1298.5",72.3572705983806,5.54752989692977,1.27009394126749,0.23803889987348
"1299",72.3848117147476,5.56219950355168,1.27009394126749,0.237788360049546
"1299.5",72.5972443557392,5.59180335739635,1.27175887562232,0.237609666148324
"1300",72.5972443557392,5.62287589622292,1.27913544305734,0.237194017612991
"1300.5",72.5972443557392,5.64025290980484,1.27983295912325,0.236958421015477
"1301",72.5972443557392,5.653035586627,1.28157578343273,0.236890031727215
"1301.5",72.5972443557392,5.65579009270072,1.28157578343273,0.235630622852808
"1302",72.7247116144189,5.65969305106491,1.28157578343273,0.23360461339153
"1302.5",72.8169825009883,5.62646060753082,1.28257113074857,0.232524787289504
"1303",72.8199491780312,5.58871300631748,1.28485149369185,0.232444398203137
"1303.5",73.1802755016881,5.55242904578416,1.28522450429988,0.232473500045171
"1304",73.2682493810221,5.51989071671388,1.28522450429988,0.232810924316037
"1304.5",73.3485426933163,5.50124757805028,1.28522450429988,0.23271747697541
"1305",73.4170116392739,5.54251535902969,1.28522450429988,0.231081935207481
"1305.5",73.4170116392739,5.62929010729739,1.28522450429988,0.229729382260211
"1306",73.4184346259505,5.68680113482025,1.28522450429988,0.229862068387352
"1306.5",73.4709867062227,5.74696907056653,1.28522450429988,0.231049491169535
"1307",73.6022379306891,5.80844222226902,1.28522450429988,0.232436564702524
"1307.5",73.8777609825344,5.82335635779295,1.28522450429988,0.232594663328308
"1308",74.1251057124981,5.82694328355764,1.29081936230916,0.232343746403461
"1308.5",74.5364926604329,5.97672629500906,1.29081936230916,0.232342750630416
"1309",74.700161775327,6.18460141331215,1.29081936230916,0.232480202970963
"1309.5",75.0360315630226,6.35123243823165,1.29081936230916,0.232110470638686
"1310",75.2180456172394,6.51110876468157,1.29167709655413,0.240633392606226
"1310.5",75.7009856808916,6.70071658794847,1.29850379510912,0.249226053439341
"1311",75.725259179356,6.84638489310093,1.29860794195397,0.253796372399551
"1311.5",76.1070006213477,6.85670396289073,1.29919214533483,0.252192511409036
"1312",76.1070006213477,6.92873599323254,1.29919214533483,0.241072687447816
"1312.5",76.1070006213477,7.03913758447125,1.29919214533483,0.217187813069728
"1313",76.1070006213477,7.12520954220431,1.29919214533483,0.194567842503955
"1313.5",76.1152651702755,7.18349996499966,1.29919214533483,0.184606038051701
"1314",76.4489455643701,7.22644995444959,1.30178069934966,0.18519476851499
"1314.5",76.5661077482308,7.25330560139288,1.30191658727172,0.184982849986578
"1315",76.9086402708526,7.37507290146711,1.30585146603695,0.185259098760257
"1315.5",76.9253878837796,7.48494759750887,1.31190669770709,0.185593763510004
"1316",77.1270582163856,7.47761838230182,1.31190669770709,0.185143750227059
"1316.5",77.3995608481389,7.45909384032434,1.31190669770709,0.184673795526826
"1317",77.3995608481389,7.42560875254551,1.31190669770709,0.184271079009426
"1317.5",77.3995608481389,7.36892661791763,1.31190669770709,0.187249788460135
"1318",77.3995608481389,7.29323530268679,1.31190669770709,0.188661107252167
"1318.5",77.3995608481389,7.22077193296444,1.30585146603695,0.189620158420113
"1319",77.8387567702972,7.24569906942965,1.30585146603695,0.191518632322719
"1319.5",78.1023743059073,7.34039973065355,1.30585146603695,0.19257008787847
"1320",78.1054592947801,7.40306419088317,1.30585146603695,0.193307501954814
"1320.5",78.1465295677914,7.35440130514333,1.30585146603695,0.195062854831832
"1321",78.1925943011764,7.27097922158987,1.31190669770709,0.194846060152106
"1321.5",78.3491342970104,7.20302062212767,1.31190669770709,0.194658465660634
"1322",78.3541884047548,7.13197320897286,1.30585146603695,0.195801363709548
"1322.5",78.4538968605923,7.07266009853324,1.30585146603695,0.198209887891168
"1323",78.5089941238573,7.02471321777349,1.30191658727172,0.198422862932184
"1323.5",78.6918048389952,6.97285584506623,1.30191658727172,0.197435941274691
"1324",78.7705708868767,6.9173967557336,1.30191658727172,0.19718778619834
"1324.5",78.833275557824,6.87889721594348,1.30178069934966,0.196654293738767
"1325",78.833275557824,6.83879403669271,1.29919214533483,0.196202520100431
"1325.5",78.833275557824,6.78835099861389,1.29919214533483,0.196711257620955
"1326",78.833275557824,6.74067504768259,1.29919214533483,0.198108525133077
"1326.5",78.833275557824,6.70078693061808,1.29919214533483,0.198180229852595
"1327",78.833275557824,6.67389350021404,1.29919214533483,0.198249351846778
"1327.5",78.833275557824,6.65323356691727,1.30178069934966,0.19857751807374
"1328",78.833275557824,6.62121943005025,1.30191658727172,0.199938011151299
"1328.5",78.833275557824,6.55797581908865,1.30585146603695,0.202167021729451
"1329",78.833275557824,6.45324348246191,1.30585146603695,0.20416656511448
"1329.5",78.9248817382367,6.40976573769449,1.30585146603695,0.203336328986653
"1330",78.9462377446257,6.37134045679481,1.30585146603695,0.202929883479104
"1330.5",78.9985233939406,6.33790713386505,1.31190669770709,0.203326318730181
"1331",79.1226662806645,6.33288558329879,1.3130994387775,0.202848698193533
"1331.5",79.1504279137198,6.32501679535361,1.31882856211701,0.207164327606182
"1332",79.1953077638729,6.28353272000346,1.31882856211701,0.230147382674894
"1332.5",79.7443753507103,6.25896697608661,1.32076838274244,0.245393180795002
"1333",79.7443753507103,6.21755988307955,1.32083162752505,0.244308873801232
"1333.5",79.8313042465007,6.18174369712104,1.32147523716657,0.243011839376333
"1334",80.071955014042,6.19713096803348,1.32258064510001,0.243435579093388
