"","LN.me","LN.sd","SP.me","SP.sd"
"26.5",69.3687321271167,2.65065960279497,1.18275716280456,0.127673781171146
"27",69.3772102576179,2.65404638428797,1.18362769637842,0.127113966664083
"27.5",69.4110234845527,2.72990613986478,1.18370684936424,0.126773192636382
"28",69.4448367114875,2.78965055509419,1.18378600235006,0.126556602983884
"28.5",69.4906070541086,2.77995250008373,1.18370684936424,0.12610282727659
"29",69.5363773967296,2.76816416481393,1.18378600235006,0.125600738333285
"29.5",69.5503308639816,2.76060070613187,1.18370684936424,0.125136122692548
"30",69.5642843312336,2.74981800161747,1.18362769637842,0.124745344837858
"30.5",69.5642843312336,2.74794700477041,1.18378600235006,0.124674185353636
"31",69.5363773967296,2.73981543119659,1.18436265193151,0.124648814837306
"31.5",69.5363773967296,2.7174093735906,1.185070006415,0.124618285357554
"32",69.5363773967296,2.71624880706855,1.185070006415,0.12461743593222
"32.5",69.5642843312336,2.71705756745775,1.18436265193151,0.124764373880233
"33",69.7599695761644,2.72787614966243,1.18378600235006,0.123404859663501
"33.5",69.7599695761644,2.73102941158563,1.18378600235006,0.118979648366516
"34",69.7599695761644,2.73535293485238,1.18378600235006,0.115916666823948
"34.5",69.7599695761644,2.73527399692671,1.18378600235006,0.115769550029776
"35",69.7599695761644,2.72879155040451,1.18436265193151,0.116101042390828
"35.5",69.5642843312336,2.72266365935792,1.18436265193151,0.116535631330131
"36",69.5642843312336,2.71819705663451,1.18436265193151,0.11710277485276
"36.5",69.5642843312336,2.7178953098686,1.18436265193151,0.117264297011022
"37",69.5642843312336,2.72424581743157,1.18436265193151,0.113407454366309
"37.5",69.5642843312336,2.7190131290439,1.18436265193151,0.109562476514292
"38",69.5642843312336,2.71384195381726,1.18436265193151,0.108303294143487
"38.5",69.5772891164632,2.71916303267458,1.18436265193151,0.108101892118129
"39",69.7599695761644,2.71599561475681,1.18436265193151,0.107498250034733
"39.5",69.9149917092633,2.71295053644921,1.18436265193151,0.10879558668146
"40",69.9222459899486,2.70277211899877,1.18436265193151,0.110335472278797
"40.5",69.9222459899486,2.66144086012889,1.18436265193151,0.11212638776911
"41",69.9258717628776,2.70338565267167,1.18436265193151,0.11418608444966
"41.5",69.9457972421575,2.77368582285329,1.18436265193151,0.115914273902967
"42",70.0378211262842,2.77348106654999,1.18436265193151,0.116068511915908
"42.5",70.0378211262842,2.71751378483637,1.185070006415,0.114232295506824
"43",70.0378211262842,2.65344049049459,1.18808579554378,0.112018743716197
"43.5",70.0468115611791,2.65682369575104,1.18882596415992,0.111525692264901
"44",70.1810000750257,2.65779180402945,1.18882596415992,0.111257151230914
"44.5",70.2556040232443,2.65981133070304,1.18882596415992,0.110815636591327
"45",70.336872878706,2.65908967997134,1.18882596415992,0.110849585985128
"45.5",70.336872878706,2.66960666757272,1.19034962108297,0.111675807706515
"46",70.336872878706,2.67874178376488,1.19192395835907,0.113046267158415
"46.5",70.3421571533791,2.67932514343629,1.19192922962125,0.113051614430363
"47",70.4334450487717,2.67562283483243,1.19299371282225,0.113946173096451
"47.5",70.4334450487717,2.66736181280284,1.19420025518315,0.115319068311643
"48",70.4334450487717,2.69314541968288,1.19479272593106,0.115863020677826
"48.5",70.4334450487717,2.72240478111058,1.20033830205893,0.116179890316488
"49",70.4334450487717,2.71802415843156,1.20226191480354,0.115312259751972
"49.5",70.4334450487717,2.69079148920242,1.20392943847045,0.11486257666102
"50",70.4526821513853,2.66930634648183,1.20834835199351,0.114822468197006
"50.5",70.4579241851409,2.66224936453728,1.21115658491747,0.11482639971445
"51",70.4579241851409,2.66228308559767,1.21115658491747,0.114631121124006
"51.5",70.4579241851409,2.66189214492515,1.21115658491747,0.113292639647694
"52",70.4596711065463,2.66864218204926,1.22026187645581,0.111735941698132
"52.5",70.5606323201852,2.67394622259462,1.22323072846394,0.110452094097241
"53",70.4579241851409,2.67281835100225,1.22323072846394,0.109147456009469
"53.5",70.4526821513853,2.67314623050643,1.22605905632582,0.107723618072948
"54",70.4579241851409,2.67304907587668,1.22637089570105,0.106308450342032
"54.5",70.4718936371245,2.66502626264994,1.22637089570105,0.104864002167236
"55",70.5606323201852,2.64534204955747,1.22637089570105,0.103433606113831
"55.5",70.6056624540576,2.65341448802391,1.22901537072317,0.104520398242215
"56",70.765590951316,2.64667795391431,1.22935368732226,0.107628277196876
"56.5",70.8576455377831,2.607083834679,1.23333796903371,0.108561530357577
"57",70.8576455377831,2.59619720010697,1.23721764145769,0.106918620807506
"57.5",70.765590951316,2.59430644090616,1.23844661087824,0.104853207265643
"58",70.6056624540576,2.57505361880354,1.23972889695862,0.103735523763029
"58.5",70.6056624540576,2.54833010552971,1.23972889695862,0.10344876674852
"59",70.5606323201852,2.53500784338097,1.23972889695862,0.103720183323424
"59.5",70.4718936371245,2.55315485038754,1.24029546462643,0.103623537357062
"60",70.4579241851409,2.55179971223731,1.24135737601231,0.103372811532224
"60.5",70.4526821513853,2.53332723943755,1.24137158909098,0.102895157589842
"61",70.4439411935845,2.52956846981896,1.24711356307453,0.101609436484968
"61.5",70.4334450487717,2.53368688377675,1.24711356307453,0.100210630236082
"62",70.4334450487717,2.53227176290625,1.24711356307453,0.0991299022904701
"62.5",70.4334450487717,2.5326284161562,1.24711356307453,0.098492989967785
"63",70.4334450487717,2.53268696254229,1.24711356307453,0.0985404753574871
"63.5",70.4334450487717,2.53202636528607,1.24711356307453,0.0981384573844696
"64",70.4334450487717,2.52689718147424,1.24711356307453,0.0977110337219838
"64.5",70.4334450487717,2.49118433374172,1.24711356307453,0.0976683860118279
"65",70.4334450487717,2.48236013031868,1.24711356307453,0.0964819324715236
"65.5",70.4439411935845,2.47802007284119,1.24711356307453,0.0956848965855503
"66",70.4526821513853,2.45879755701658,1.24711356307453,0.096052326030226
"66.5",70.4579241851409,2.42742270371376,1.25067635962394,0.0959011563609308
"67",70.4579241851409,2.40243734752915,1.25204919911817,0.0967636292980292
"67.5",70.4718936371245,2.37347287894484,1.25350324154226,0.0967460030074847
"68",70.5606323201852,2.32866552765412,1.25350324154226,0.0965534345596217
"68.5",70.6056624540576,2.30702695506802,1.25598569831826,0.096060513991367
"69",70.6970216663007,2.30888545278433,1.25598569831826,0.0955348158097141
"69.5",70.765590951316,2.30357793584801,1.25734530764509,0.0952225082587805
"70",70.8576455377831,2.29089894397708,1.25844420353881,0.0948476046626729
"70.5",70.9136133224861,2.29952221369452,1.25926311895771,0.0942436892832782
"71",70.9136133224861,2.29963821641544,1.26456587371681,0.0936660086581324
"71.5",70.9136133224861,2.29739730145706,1.26456587371681,0.0938383590484624
"72",70.9186905530185,2.29898604803604,1.26456587371681,0.0939161892871098
"72.5",70.9186905530185,2.30892767743117,1.26456587371681,0.094015413001352
"73",70.9186905530185,2.31435310184273,1.26456587371681,0.094871669333768
"73.5",70.9186905530185,2.322110326519,1.26456587371681,0.0952932510195267
"74",70.9186905530185,2.32183252873475,1.26456587371681,0.0955328250810995
"74.5",70.9271486352264,2.31907547250336,1.26456587371681,0.0952970107239551
"75",70.9845324630927,2.31982482692561,1.26511393731733,0.0951551587871166
"75.5",71.0467213128256,2.31327644627955,1.26511393731733,0.0950317438367249
"76",71.0718568387997,2.31018349950325,1.26554588326121,0.0986743860977998
"76.5",71.0785522562114,2.31732275853876,1.26554588326121,0.102546261965633
"77",71.0852445677817,2.33863017680743,1.26661530237728,0.102811228184004
"77.5",71.0869171607241,2.3486390644879,1.26661530237728,0.102240450967209
"78",71.0986198849144,2.37015256266431,1.26554588326121,0.102474260827597
"78.5",71.1303366529989,2.40240842822938,1.26511393731733,0.102789810289187
"79",71.2300395405482,2.42136724222205,1.26511393731733,0.102790701364491
"79.5",71.2944788695725,2.42608171977948,1.26511393731733,0.102877648530235
"80",71.3142485888825,2.42605491065325,1.26511393731733,0.102876683820019
"80.5",71.3619138628714,2.42076656841559,1.26511393731733,0.102150193107369
"81",71.394694950388,2.40446690214127,1.26456587371681,0.105209697664768
"81.5",71.4094221737709,2.400196699505,1.25926311895771,0.10851247776419
"82",71.4257681424455,2.39694129474409,1.25926311895771,0.110473607764414
"82.5",71.4893410452634,2.38713146460287,1.25926311895771,0.114311830631909
"83",71.4990966753493,2.36654780603289,1.26456587371681,0.116068068054971
"83.5",71.4990966753493,2.34769020236958,1.26511393731733,0.116140157890838
"84",71.4893410452634,2.33749369120665,1.26511393731733,0.115700456190943
"84.5",71.4893410452634,2.3004208039135,1.26456587371681,0.114980608886945
"85",71.4893410452634,2.283916573588,1.26456587371681,0.114152891860088
"85.5",71.4893410452634,2.28446816240777,1.25926311895771,0.113993699121688
"86",71.4990966753493,2.27292185633202,1.25926311895771,0.112811836569511
"86.5",71.5023470866301,2.26817392939008,1.25926311895771,0.112919499042617
"87",71.554254317472,2.26370985301699,1.25844420353881,0.113898573691
"87.5",71.554254317472,2.26548480634747,1.25844420353881,0.114023907445811
"88",71.554254317472,2.22877997814282,1.25734530764509,0.11444996929917
"88.5",71.554254317472,2.20155700646039,1.25598569831826,0.114473531971845
"89",71.5769051358205,2.27394618260347,1.25734530764509,0.114595714324483
"89.5",71.5882172229711,2.37268222342238,1.25844420353881,0.115011977671479
"90",71.7136697561622,2.42470589519925,1.25926311895771,0.114550666029534
"90.5",71.7280750997543,2.48917035375395,1.25926311895771,0.114144028307209
"91",71.7504548611091,2.51819324877355,1.25926311895771,0.114307576482836
"91.5",71.7536491377543,2.53814463527322,1.25926311895771,0.114647576067487
"92",71.9534759832222,2.56605283430819,1.25926311895771,0.114668797634928
"92.5",71.9975085671584,2.5774062153797,1.26456587371681,0.114432301030287
"93",71.9975085671584,2.58397736038876,1.26456587371681,0.113825821080818
"93.5",71.9975085671584,2.589900209738,1.26456587371681,0.112813026073642
"94",72.0335779222588,2.60710051445192,1.26456587371681,0.11278866463192
"94.5",72.0648694439261,2.62116496891251,1.26456587371681,0.112726601616262
"95",72.0914139783859,2.6239006776421,1.26511393731733,0.112484678354697
"95.5",72.2002033044637,2.61311130763681,1.26456587371681,0.112508981360211
"96",72.2928027905873,2.59233658318021,1.25926311895771,0.112373880750279
"96.5",72.4321207392829,2.5768104522763,1.25844420353881,0.112158971927196
"97",72.4321207392829,2.57252938972353,1.25844420353881,0.112240291682894
"97.5",72.4321207392829,2.5729426967668,1.25926311895771,0.112694679861257
"98",72.4321207392829,2.57555974998543,1.25926311895771,0.113304933840784
"98.5",72.4321207392829,2.5796182853644,1.25926311895771,0.114350990406976
"99",72.4382138448148,2.57800141129326,1.25926311895771,0.115275589907641
"99.5",72.4382138448148,2.57388348421577,1.25926311895771,0.117667285279575
"100",72.4382138448148,2.57160587938861,1.25926311895771,0.120673669951239
"100.5",72.4382138448148,2.57118819810802,1.25926311895771,0.120759536057522
"101",72.4382138448148,2.55610462100742,1.25926311895771,0.120466487502608
"101.5",72.4382138448148,2.53300104097164,1.25926311895771,0.119164803054202
"102",72.4382138448148,2.51244480970707,1.25926311895771,0.118092645787018
"102.5",72.4382138448148,2.53688829401396,1.25926311895771,0.119312709401177
"103",72.49597036059,2.55724903182991,1.25926311895771,0.120104831954248
"103.5",72.5171909260596,2.60837511491075,1.25926311895771,0.12104410882139
"104",72.7052894238072,2.67179482205044,1.25926311895771,0.12103993227804
"104.5",72.7902549195109,2.67957411225635,1.26456587371681,0.122552277936528
"105",72.862897581341,2.6952264803009,1.26554588326121,0.124185283205944
"105.5",72.8880149164734,2.72115784542684,1.26596543425925,0.127118588380894
"106",72.9278174922785,2.74225232871008,1.26596543425925,0.133100922989501
"106.5",73.007094716501,2.78916921583496,1.26596543425925,0.142632160766161
"107",73.0129498100914,2.8224948164011,1.26596543425925,0.150727056193292
"107.5",73.0873947034459,2.82300441099577,1.26596543425925,0.1508796575341
"108",73.0903062978875,2.81872304641597,1.26596543425925,0.151131836969188
"108.5",73.0903062978875,2.81705514492011,1.26596543425925,0.152098127682557
"109",73.0903062978875,2.81375592174708,1.26596543425925,0.154311702487849
"109.5",73.1164842392797,2.79934897309178,1.26661530237728,0.15644044692543
"110",73.1164842392797,2.78400399147575,1.26689549480905,0.156833993714819
"110.5",73.1164842392797,2.77244804398784,1.26689549480905,0.157567572544163
"111",73.1817220300303,2.76421037816183,1.26689549480905,0.159258074037832
"111.5",73.1875066934634,2.75572268065172,1.27040076577239,0.161624153696818
"112",73.2062908470826,2.746195787955,1.27112058281586,0.163613558942234
"112.5",73.2062908470826,2.74977499578784,1.27112058281586,0.163910389257678
"113",73.2062908470826,2.74801031338977,1.272678390863,0.164193573323158
"113.5",73.2077347694587,2.80666975881386,1.27370751215906,0.164869421354457
"114",73.2250505751888,2.91246189692263,1.27404182110911,0.167115627793185
"114.5",73.2409051603798,2.96792661870202,1.27851526517792,0.170469947426567
"115",73.2409051603798,2.95850264147116,1.28177933535626,0.171994654002878
"115.5",73.2409051603798,2.9519795575567,1.28653305749466,0.172942477808418
"116",73.2409051603798,2.95523796015469,1.28653305749466,0.17671218649689
"116.5",73.2409051603798,2.96448619733065,1.28653305749466,0.180750133977622
"117",73.2553033156756,2.95922616835562,1.28653305749466,0.182828667306417
"117.5",73.3285112207215,2.9434004661612,1.29148763692111,0.182724385647287
"118",73.3556900555675,2.92432720045666,1.29424536964259,0.182603315878675
"118.5",73.3813912804328,2.90903326348542,1.29424536964259,0.182808131645496
"119",73.3856703700115,2.90158139230558,1.29606724121187,0.182744724568423
"119.5",73.3942247434663,2.87827625296006,1.30327249314911,0.182230157022334
"120",73.526172989585,2.82929376050045,1.31038700910182,0.182113965229545
"120.5",73.7058279672771,2.81197821265784,1.30990551567645,0.182131086289498
"121",74.0081114140935,2.80093259718316,1.30990551567645,0.182392338546328
"121.5",74.1115503695776,2.76813517614359,1.31038700910182,0.182381065905412
"122",74.3642838805255,2.76312154662705,1.31038700910182,0.18203207708584
"122.5",74.370945445223,2.79283129134496,1.31038700910182,0.181730582619312
"123",74.4121786326211,2.79459198009812,1.31038700910182,0.18114033830956
"123.5",74.4135067753525,2.76796779213261,1.31839646565659,0.179784493422896
"124",74.4850455190074,2.76693726473147,1.32158835001677,0.178939645159169
"124.5",74.4890095114513,2.7598623133047,1.32158835001677,0.178235084396924
"125",74.4903306002676,2.73705060898605,1.3240896354077,0.177251810610472
"125.5",74.5364926604329,2.71363963512813,1.32932205234318,0.176722823228431
"126",74.5549162062847,2.69145298193243,1.33173082813829,0.176260278246481
"126.5",74.756037446846,2.67780157543378,1.33173082813829,0.175310432249441
"127",74.8039439001216,2.65706036131747,1.33173082813829,0.175811001493661
"127.5",74.8761497191724,2.62319506030534,1.32932205234318,0.176322119437557
"128",74.8864353985378,2.61984094959227,1.33173082813829,0.176389693298254
"128.5",74.9223776372054,2.61827513493083,1.33783787576294,0.176715644081061
"129",74.9236596339547,2.64510940736956,1.34577819460624,0.176435577546942
"129.5",74.9236596339547,2.70391572184936,1.35286887764609,0.175820936616398
"130",75.2707033551266,2.73269910282489,1.36617242329357,0.175559917935405
"130.5",75.293212253457,2.72646101421822,1.36617242329357,0.176317119810758
"131",75.401512920421,2.71993673382799,1.36617242329357,0.176527969402056
"131.5",75.4436173549328,2.71250953442445,1.36617242329357,0.176488961218749
"132",75.4473265593262,2.69610844583592,1.36617242329357,0.175801291578465
"132.5",75.4473265593262,2.67922411495399,1.36617242329357,0.175308942051936
"133",75.4473265593262,2.67357877438996,1.36693698423547,0.174352046654115
"133.5",75.4473265593262,2.66781197395774,1.36693698423547,0.172404105799887
"134",75.4473265593262,2.65852497879412,1.36993579970249,0.171345394431544
"134.5",75.4794331129035,2.64491864438613,1.37215326313905,0.170602457162647
"135",75.5040819321728,2.625442427481,1.37352264593535,0.170195130878777
"135.5",75.5360625668587,2.61362281968278,1.38136280379514,0.169965022152741
"136",75.5360625668587,2.6026200581381,1.38136280379514,0.16953780829597
"136.5",75.5360625668587,2.60239218619194,1.37356908017359,0.168958212858213
"137",75.5040819321728,2.60269897447691,1.37352264593535,0.168180487321698
"137.5",75.4794331129035,2.60197970453255,1.37352264593535,0.168202811687464
"138",75.4769659131696,2.60364375478973,1.37356908017359,0.167566565871789
"138.5",75.4769659131696,2.60345859129538,1.37356908017359,0.166788022358129
"139",75.4769659131696,2.59982997524426,1.37356908017359,0.165815624561479
"139.5",75.4473265593262,2.59607717841567,1.37356908017359,0.166338322809354
"140",75.4436173549328,2.59636912327252,1.37356908017359,0.167246878041969
"140.5",75.4238188093655,2.59817116244127,1.37356908017359,0.167601174993878
"141",75.4238188093655,2.59972888002319,1.37356908017359,0.167738500567097
"141.5",75.3754457196457,2.60219388647998,1.37356908017359,0.164087488407955
"142",75.3754457196457,2.60403330892125,1.37356908017359,0.159955792679712
"142.5",75.3754457196457,2.60660944818283,1.37352264593535,0.160050901687546
"143",75.3754457196457,2.60631684604633,1.36993579970249,0.159901204810384
"143.5",75.4238188093655,2.58734948005747,1.36693698423547,0.16259327641537
"144",75.4436173549328,2.54410695895233,1.36693698423547,0.165744979501943
"144.5",75.4473265593262,2.4954788758053,1.36693698423547,0.166466959198325
"145",75.4769659131696,2.46674129929956,1.36993579970249,0.165989698269188
"145.5",75.5360625668587,2.44339345269956,1.37352264593535,0.16602021506055
"146",75.5826763405574,2.43472116221727,1.37352264593535,0.16551101109574
"146.5",75.6193705962243,2.42464808109305,1.37352264593535,0.164752883522558
"147",75.6498780095989,2.40165987891827,1.37352264593535,0.164840659843534
"147.5",75.7009856808916,2.38544194977592,1.37352264593535,0.164332169078579
"148",75.7579637532908,2.37583836919556,1.37352264593535,0.164517873850886
"148.5",75.8832486791192,2.37211355587697,1.37352264593535,0.164744832341713
"149",75.8832486791192,2.36834535028521,1.37352264593535,0.164547607912208
"149.5",75.8171277957034,2.36048664881211,1.36993579970249,0.164656469503423
"150",75.7579637532908,2.33818969660051,1.36753992325324,0.165449253183176
"150.5",75.7009856808916,2.33295370094012,1.36993579970249,0.165282876690566
"151",75.6498780095989,2.31904771564161,1.37100571541883,0.164356565732054
"151.5",75.6193705962243,2.30918231760425,1.37100571541883,0.163868061414004
"152",75.6083721158577,2.30629485278173,1.37100571541883,0.162709671968156
"152.5",75.6083721158577,2.30446412171015,1.37100571541883,0.161866906752457
"153",75.6083721158577,2.30947178056423,1.37100571541883,0.16199631230558
"153.5",75.6083721158577,2.31663040377848,1.37100571541883,0.162327411081925
"154",75.6083721158577,2.32592976284126,1.37100571541883,0.163749271415255
"154.5",75.5826763405574,2.34595196925267,1.37100571541883,0.163785494474005
"155",75.5667464663168,2.36132338697715,1.37100571541883,0.163595976710225
"155.5",75.5667464663168,2.37542768902111,1.37100571541883,0.163392435133475
"156",75.5667464663168,2.38406392314092,1.37100571541883,0.162991601721968
"156.5",75.5667464663168,2.3872959232827,1.37100571541883,0.16340859629669
"157",75.5667464663168,2.39066806587632,1.37100571541883,0.163850818880512
"157.5",75.5667464663168,2.38496925819025,1.37100571541883,0.164582685957357
"158",75.5667464663168,2.37460952847181,1.36993579970249,0.164787652813209
"158.5",75.5826763405574,2.37224503572399,1.36753992325324,0.16491918884411
"159",75.5826763405574,2.369526772206,1.36693698423547,0.165549009507732
"159.5",75.6083721158577,2.35567021812629,1.36381627857825,0.165827023033923
"160",75.6083721158577,2.33442643637417,1.36028111289733,0.165232946040777
"160.5",75.6083721158577,2.30903784722536,1.34672572789139,0.164247371305166
"161",75.6083721158577,2.26741284374525,1.34577819460624,0.164954196911572
"161.5",75.6193705962243,2.23533099620896,1.34577819460624,0.166202519133551
"162",75.7009856808916,2.2250762340807,1.34672572789139,0.16644132698132
"162.5",75.7579637532908,2.22646457035284,1.34672572789139,0.166941702303437
"163",75.7009856808916,2.22587346524402,1.34577819460624,0.166749617104163
"163.5",75.6193705962243,2.22628856068995,1.32851137944052,0.166706971511745
"164",75.6193705962243,2.21481736281236,1.32851137944052,0.165419434580325
"164.5",75.6193705962243,2.20210536700654,1.32851137944052,0.164995604861454
"165",75.6193705962243,2.21055389544424,1.32851137944052,0.165178988444525
"165.5",75.6193705962243,2.21814228717623,1.32851137944052,0.165750075556073
"166",75.6193705962243,2.2178529468587,1.32851137944052,0.163984729498228
"166.5",75.6193705962243,2.21724251524491,1.32669522243621,0.1606600389882
"167",75.6193705962243,2.20400576224625,1.32603587074717,0.153959937110503
"167.5",75.6193705962243,2.19367938838794,1.3240896354077,0.14777524414761
"168",75.7009856808916,2.19281774137931,1.32383254205395,0.147747230126404
"168.5",75.7009856808916,2.20005288488272,1.32145752085012,0.147872385749802
"169",75.7579637532908,2.19552094513826,1.32095827039612,0.147505142527689
"169.5",75.8135124716878,2.18972064361756,1.31548561118981,0.14629791289198
"170",75.8171277957034,2.19017756671897,1.31427686357461,0.145001563586036
"170.5",75.8664466386438,2.17944492566489,1.31418994927335,0.145187109017927
"171",75.8832486791192,2.15870762009031,1.31249902768134,0.145239794955427
"171.5",75.8952381673924,2.15250540291355,1.30990551567645,0.143948430979412
"172",75.9000311742169,2.1500694241995,1.30782695650495,0.14130823742438
"172.5",75.9526494203758,2.13506700859269,1.3043422890867,0.139165959892802
"173",76.0157767344445,2.0943672587304,1.30283415639431,0.138904447315502
"173.5",76.0264690850537,2.07616113549575,1.30165868010267,0.138637539074575
"174",76.0264690850537,2.05246607551151,1.30165868010267,0.137561719038747
"174.5",76.0264690850537,1.96923893851922,1.30165868010267,0.134738290306698
"175",76.0264690850537,1.92714633996441,1.30164926281543,0.130294696170853
"175.5",76.0264690850537,1.9085560740318,1.30101202917973,0.127931232181428
"176",76.0430858952597,1.88200501766199,1.30101202917973,0.125529600233212
"176.5",76.1081815610945,1.88398189914774,1.29536768424784,0.11909084333768
"177",76.1081815610945,1.88470803828104,1.29320775517811,0.110418920941879
"177.5",76.1223453031228,1.88379702701937,1.29320775517811,0.105620695403644
"178",76.2093824438629,1.8782599343913,1.29320775517811,0.105388503155282
"178.5",76.3040547148232,1.89254545504843,1.29320775517811,0.105970746838156
"179",76.3981097771678,1.91100852247543,1.29320775517811,0.107144605876062
"179.5",76.399267127488,1.91186172515043,1.29320775517811,0.107462941891247
"180",76.4270157183323,1.90620370849891,1.29320775517811,0.10721913295
"180.5",76.4270157183323,1.90638669117419,1.29320775517811,0.107341893682525
"181",76.4270157183323,1.90282401080335,1.29320775517811,0.107977768563113
"181.5",76.399267127488,1.89460050494566,1.29320775517811,0.1074409526684
"182",76.3981097771678,1.88668785033387,1.29320775517811,0.106866094737706
"182.5",76.3040547148232,1.86422719766267,1.29536768424784,0.106571867378651
"183",76.2093824438629,1.81665101721818,1.29954576247239,0.106320260719057
"183.5",76.1223453031228,1.81570203259825,1.29954576247239,0.106205215803341
"184",76.1223453031228,1.84872445174942,1.29536768424784,0.106131628265317
"184.5",76.1081815610945,1.87077681088543,1.29536768424784,0.106314028038691
"185",76.0430858952597,1.86973614544663,1.29536768424784,0.106290688220314
"185.5",76.0264690850537,1.86096247427644,1.29320775517811,0.106502282788003
"186",76.0264690850537,1.86696724669369,1.29320775517811,0.110074696580335
"186.5",76.0264690850537,1.87577641176162,1.29320775517811,0.11417444724771
"187",76.0157767344445,1.88970685333039,1.29032423790201,0.11424815413948
"187.5",76.0050764534579,1.93907744166142,1.29032423790201,0.114015394401807
"188",75.9526494203758,1.94166985087136,1.29320775517811,0.113705217855396
"188.5",75.9526494203758,1.9741833458871,1.29320775517811,0.119448458903441
"189",75.9526494203758,2.00761797467423,1.29320775517811,0.123940389608185
"189.5",75.9526494203758,1.99760357546588,1.29320775517811,0.125182216233806
"190",75.9526494203758,1.94655245488898,1.29320775517811,0.126989428180658
"190.5",75.9000311742169,1.94009267386905,1.29032423790201,0.12743666062532
"191",75.8832486791192,1.96147703250049,1.29032423790201,0.128254505907624
"191.5",75.8832486791192,1.9639454527473,1.29320775517811,0.130701024843256
"192",75.8664466386438,1.96505532074352,1.29320775517811,0.134608778177232
"192.5",75.8664466386438,1.96936626165974,1.29536768424784,0.135735012054456
"193",75.8832486791192,1.97332965140767,1.29536768424784,0.136057686305742
"193.5",75.9000311742169,1.98582933113076,1.29536768424784,0.136226915431026
